[-0.843,-0.226, 0.187, 0.   ]
[-0.84 ,-0.241, 0.187, 0.   ]
[-0.868,-0.265, 0.187, 0.   ]
[-0.862,-0.28 , 0.187, 0.   ]
[-0.872,-0.3  , 0.187, 0.   ]
[-0.871,-0.317, 0.187, 0.   ]
[-0.919,-0.353, 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-1.634,-0.693, 0.187, 0.   ]
[-1.581,-0.704, 0.187, 0.   ]
[-1.533,-0.715, 0.187, 0.   ]
[-1.499,-0.731, 0.187, 0.   ]
[-1.468,-0.748, 0.187, 0.   ]
[-1.46 ,-0.776, 0.187, 0.   ]
[-1.44 ,-0.798, 0.187, 0.   ]
[-1.434,-0.828, 0.187, 0.   ]
[-1.41 ,-0.847, 0.187, 0.   ]
[-1.392,-0.87 , 0.187, 0.   ]
[-1.409,-0.915, 0.187, 0.   ]
[-1.401,-0.945, 0.187, 0.   ]
[-1.406,-0.984, 0.187, 0.   ]
[-1.42 ,-1.032, 0.187, 0.   ]
[-1.467,-1.105, 0.187, 0.   ]
[-2.246,-1.755, 0.187, 0.   ]
[-2.084,-1.688, 0.187, 0.   ]
[-2.007,-1.684, 0.187, 0.   ]
[-1.951,-1.696, 0.187, 0.   ]
[-1.884,-1.696, 0.187, 0.   ]
[-1.831,-1.707, 0.187, 0.   ]
[-1.785,-1.724, 0.187, 0.   ]
[-1.746,-1.746, 0.187, 0.   ]
[-1.714,-1.775, 0.187, 0.   ]
[-1.673,-1.794, 0.187, 0.   ]
[-1.644,-1.826, 0.187, 0.   ]
[-1.619,-1.862, 0.187, 0.   ]
[-1.593,-1.898, 0.187, 0.   ]
[-1.558,-1.924, 0.187, 0.   ]
[-1.537,-1.967, 0.187, 0.   ]
[-1.525,-2.024, 0.187, 0.   ]
[-1.507,-2.074, 0.187, 0.   ]
[-1.482,-2.117, 0.187, 0.   ]
[-1.49 ,-2.209, 0.187, 0.   ]
[-1.522,-2.344, 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-1.276,-2.505, 0.187, 0.   ]
[-1.198,-2.457, 0.187, 0.   ]
[-1.14 ,-2.444, 0.187, 0.   ]
[-1.074,-2.412, 0.187, 0.   ]
[-1.03 ,-2.426, 0.187, 0.   ]
[-0.976,-2.415, 0.187, 0.   ]
[-0.947,-2.468, 0.187, 0.   ]
