[-1.13 , 2.316, 0.187, 0.   ]
[-1.191, 2.338, 0.187, 0.   ]
[-1.253, 2.356, 0.187, 0.   ]
[-1.298, 2.341, 0.187, 0.   ]
[-1.347, 2.333, 0.187, 0.   ]
[-1.408, 2.344, 0.187, 0.   ]
[-1.46 , 2.337, 0.187, 0.   ]
[-1.513, 2.33 , 0.187, 0.   ]
[-1.57 , 2.328, 0.187, 0.   ]
[-1.64 , 2.342, 0.187, 0.   ]
[-1.687, 2.322, 0.187, 0.   ]
[-1.685, 2.236, 0.187, 0.   ]
[-1.686, 2.159, 0.187, 0.   ]
[-1.692, 2.089, 0.187, 0.   ]
[-1.677, 1.999, 0.187, 0.   ]
[-1.694, 1.949, 0.187, 0.   ]
[-0.   , 0.   , 0.187, 0.   ]
[-0.   , 0.   , 0.187, 0.   ]
[-0.   , 0.   , 0.187, 0.   ]
[-0.   , 0.   , 0.187, 0.   ]
[-0.   , 0.   , 0.187, 0.   ]
[-0.   , 0.   , 0.187, 0.   ]
[-0.   , 0.   , 0.187, 0.   ]
[-0.   , 0.   , 0.187, 0.   ]
[-0.   , 0.   , 0.187, 0.   ]
[-0.   , 0.   , 0.187, 0.   ]
[-0.   , 0.   , 0.187, 0.   ]
[-0.   , 0.   , 0.187, 0.   ]
[-0.   , 0.   , 0.187, 0.   ]
[-0.   , 0.   , 0.187, 0.   ]
[-0.   , 0.   , 0.187, 0.   ]
[-0.   , 0.   , 0.187, 0.   ]
[-0.52 , 0.325, 0.187, 0.   ]
[-0.503, 0.302, 0.187, 0.   ]
[-0.471, 0.272, 0.187, 0.   ]
[-0.47 , 0.261, 0.187, 0.   ]
[-0.478, 0.254, 0.187, 0.   ]
[-0.457, 0.233, 0.187, 0.   ]
[-0.476, 0.232, 0.187, 0.   ]
[-0.471, 0.22 , 0.187, 0.   ]
[-0.48 , 0.214, 0.187, 0.   ]
[-0.464, 0.197, 0.187, 0.   ]
[-0.463, 0.187, 0.187, 0.   ]
[-0.462, 0.177, 0.187, 0.   ]
[-0.462, 0.168, 0.187, 0.   ]
[-0.453, 0.156, 0.187, 0.   ]
[-0.468, 0.152, 0.187, 0.   ]
[-0.479, 0.147, 0.187, 0.   ]
[-0.473, 0.136, 0.187, 0.   ]
[-0.457, 0.122, 0.187, 0.   ]
[-0.463, 0.116, 0.187, 0.   ]
[-0.473, 0.109, 0.187, 0.   ]
[-0.464, 0.099, 0.187, 0.   ]
[-0.487, 0.095, 0.187, 0.   ]
[-0.492, 0.087, 0.187, 0.   ]
[-0.471, 0.075, 0.187, 0.   ]
[-0.479, 0.067, 0.187, 0.   ]
[-0.484, 0.059, 0.187, 0.   ]
[-0.489, 0.051, 0.187, 0.   ]
[-0.485, 0.042, 0.187, 0.   ]
[-0.51 , 0.036, 0.187, 0.   ]
[-0.524, 0.027, 0.187, 0.   ]
[-0.503, 0.018, 0.187, 0.   ]
[-0.524, 0.009, 0.187, 0.   ]
[-0.538, 0.   , 0.187, 0.   ]
[-0.54 ,-0.009, 0.187, 0.   ]
[-0.56 ,-0.02 , 0.187, 0.   ]
[-0.584,-0.031, 0.187, 0.   ]
[-0.589,-0.041, 0.187, 0.   ]
[-0.637,-0.056, 0.187, 0.   ]
[-0.901,-0.095, 0.187, 0.   ]
[-0.924,-0.114, 0.187, 0.   ]
[-0.867,-0.122, 0.187, 0.   ]
[-0.86 ,-0.136, 0.187, 0.   ]
[-0.869,-0.153, 0.187, 0.   ]
[-0.858,-0.167, 0.187, 0.   ]
[-0.845,-0.18 , 0.187, 0.   ]
[-0.853,-0.197, 0.187, 0.   ]
[-0.837,-0.209, 0.187, 0.   ]
[-0.849,-0.227, 0.187, 0.   ]
[-0.855,-0.245, 0.187, 0.   ]
[-0.858,-0.262, 0.187, 0.   ]
[-0.856,-0.278, 0.187, 0.   ]
[-0.882,-0.304, 0.187, 0.   ]
[-0.878,-0.32 , 0.187, 0.   ]
[-0.903,-0.346, 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-1.628,-0.691, 0.187, 0.   ]
[-1.545,-0.688, 0.187, 0.   ]
[-1.535,-0.716, 0.187, 0.   ]
[-1.512,-0.737, 0.187, 0.   ]
[-1.473,-0.75 , 0.187, 0.   ]
[-1.448,-0.77 , 0.187, 0.   ]
[-1.446,-0.802, 0.187, 0.   ]
[-1.427,-0.824, 0.187, 0.   ]
[-1.399,-0.841, 0.187, 0.   ]
[-1.405,-0.878, 0.187, 0.   ]
[-1.396,-0.907, 0.187, 0.   ]
[-1.394,-0.94 , 0.187, 0.   ]
[-1.388,-0.972, 0.187, 0.   ]
[-1.41 ,-1.025, 0.187, 0.   ]
[-1.452,-1.094, 0.187, 0.   ]
[-2.258,-1.764, 0.187, 0.   ]
[-2.087,-1.69 , 0.187, 0.   ]
[-2.02 ,-1.695, 0.187, 0.   ]
[-1.945,-1.69 , 0.187, 0.   ]
[-1.887,-1.699, 0.187, 0.   ]
[-1.847,-1.723, 0.187, 0.   ]
[-1.789,-1.727, 0.187, 0.   ]
[-1.736,-1.736, 0.187, 0.   ]
[-1.718,-1.78 , 0.187, 0.   ]
[-1.674,-1.795, 0.187, 0.   ]
[-1.649,-1.831, 0.187, 0.   ]
[-1.603,-1.844, 0.187, 0.   ]
[-1.596,-1.902, 0.187, 0.   ]
[-1.56 ,-1.926, 0.187, 0.   ]
[-1.538,-1.969, 0.187, 0.   ]
[-1.526,-2.025, 0.187, 0.   ]
[-1.506,-2.073, 0.187, 0.   ]
[-1.49 ,-2.128, 0.187, 0.   ]
[-1.503,-2.228, 0.187, 0.   ]
[-1.517,-2.335, 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-1.274,-2.499, 0.187, 0.   ]
[-1.195,-2.45 , 0.187, 0.   ]
[-1.135,-2.434, 0.187, 0.   ]
[-1.075,-2.415, 0.187, 0.   ]
[-1.025,-2.415, 0.187, 0.   ]
[-0.982,-2.43 , 0.187, 0.   ]
[-0.943,-2.457, 0.187, 0.   ]
[-0.894,-2.455, 0.187, 0.   ]
[-0.86 ,-2.497, 0.187, 0.   ]
[-0.827,-2.546, 0.187, 0.   ]
[-0.793,-2.595, 0.187, 0.   ]
[-0.772,-2.693, 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.405,-1.907, 0.187, 0.   ]
[ 0.43 ,-1.86 , 0.187, 0.   ]
[ 0.462,-1.854, 0.187, 0.   ]
[ 0.49 ,-1.829, 0.187, 0.   ]
[ 0.525,-1.83 , 0.187, 0.   ]
[ 0.556,-1.818, 0.187, 0.   ]
[ 0.589,-1.813, 0.187, 0.   ]
[ 0.63 ,-1.83 , 0.187, 0.   ]
[ 0.683,-1.878, 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 1.178,-1.455, 0.187, 0.   ]
[ 0.454,-0.541, 0.187, 0.   ]
[ 0.433,-0.499, 0.187, 0.   ]
[ 0.451,-0.501, 0.187, 0.   ]
[ 0.433,-0.464, 0.187, 0.   ]
[ 0.435,-0.45 , 0.187, 0.   ]
[ 0.429,-0.429, 0.187, 0.   ]
[ 0.436,-0.421, 0.187, 0.   ]
[ 0.43 ,-0.401, 0.187, 0.   ]
[ 0.446,-0.402, 0.187, 0.   ]
[ 0.442,-0.384, 0.187, 0.   ]
[ 0.452,-0.379, 0.187, 0.   ]
[ 0.451,-0.365, 0.187, 0.   ]
[ 0.464,-0.362, 0.187, 0.   ]
[ 0.474,-0.357, 0.187, 0.   ]
[ 0.475,-0.345, 0.187, 0.   ]
[ 0.488,-0.341, 0.187, 0.   ]
[ 0.494,-0.333, 0.187, 0.   ]
[ 0.504,-0.327, 0.187, 0.   ]
[ 0.503,-0.315, 0.187, 0.   ]
[ 0.534,-0.321, 0.187, 0.   ]
[ 0.53 ,-0.306, 0.187, 0.   ]
[ 0.559,-0.31 , 0.187, 0.   ]
[ 0.579,-0.308, 0.187, 0.   ]
[ 0.581,-0.296, 0.187, 0.   ]
[ 0.619,-0.302, 0.187, 0.   ]
[ 2.172,-1.013, 0.187, 0.   ]
[ 1.225,-0.546, 0.187, 0.   ]
[ 1.182,-0.502, 0.187, 0.   ]
[ 1.199,-0.485, 0.187, 0.   ]
[ 1.177,-0.452, 0.187, 0.   ]
[ 1.184,-0.431, 0.187, 0.   ]
[ 1.184,-0.408, 0.187, 0.   ]
[ 1.193,-0.388, 0.187, 0.   ]
[ 1.194,-0.365, 0.187, 0.   ]
[ 1.199,-0.344, 0.187, 0.   ]
[ 1.21 ,-0.324, 0.187, 0.   ]
[ 1.229,-0.306, 0.187, 0.   ]
[ 1.277,-0.295, 0.187, 0.   ]
[ 1.287,-0.273, 0.187, 0.   ]
[ 2.543,-0.494, 0.187, 0.   ]
[ 2.606,-0.46 , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
